activity,datetime,hours,client_id,project_id
Client Production,2017-06-28 13:55:00,0.75,,
Client Production,2017-06-28 16:05:00,0.78,,
Client Production,2017-06-28 16:55:00,0.77,,
Client Production,2017-06-28 17:58:00,0.93,,
Client Production,2017-06-29 11:49:00,0.75,,
Client Production,2017-06-29 12:56:00,1.02,,
Client Production,2017-06-29 14:05:00,0.85,,
Client Production,2017-06-29 17:43:00,0.75,,
Client Production,2017-06-29 18:55:00,0.8,,
Client Production,2017-06-29 19:40:00,0.75,,
Client Production,2017-06-30 16:09:00,0.9,,
Client Production,2017-06-30 17:58:00,0.72,,
Client Production,2017-06-30 18:56:00,0.95,,
Client Production,2017-07-03 14:34:00,1.0,,
Client Production,2017-07-03 15:33:00,0.18,,
Client Production,2017-07-03 16:18:00,0.75,,
Client Production,2017-07-03 18:31:00,0.77,,
Client Production,2017-07-03 19:38:00,0.77,,
Client Production,2017-07-03 20:36:00,0.8,,
Client Production,2017-07-05 13:05:00,0.8,,
Client Production,2017-07-05 14:04:00,0.93,,
Client Production,2017-07-05 15:53:00,0.8,,
Client Production,2017-07-05 21:06:00,0.88,,
Client Production,2017-07-06 12:05:00,0.83,,
Client Production,2017-07-06 13:16:00,1.12,,
Client Production,2017-07-06 14:26:00,0.82,,
Client Production,2017-07-06 15:21:00,0.92,,
Client Production,2017-07-06 17:46:00,1.05,,
Client Production,2017-07-06 18:49:00,0.9,,
Client Production,2017-07-11 16:13:00,0.77,,
Client Production,2017-07-11 16:59:00,0.77,,
Client Production,2017-07-11 19:43:00,0.73,,
Client Production,2017-07-12 00:59:00,0.8,,
Client Production,2017-07-12 22:53:00,0.9,,
Client Production,2017-07-13 13:54:00,0.9,,
Client Production,2017-07-13 17:51:00,0.98,,
Client Production,2017-07-14 11:52:00,0.95,,
Client Production,2017-07-14 14:33:00,1.12,,
Client Production,2017-07-14 15:31:00,0.75,,
Client Production,2017-07-14 16:33:00,1.03,,
Client Production,2017-07-14 17:41:00,0.77,,
Client Production,2017-07-14 18:35:00,0.9,,
Client Production,2017-07-18 11:42:00,0.92,,
Client Production,2017-07-18 19:55:00,1.92,,
Client Production,2017-07-18 20:51:00,0.8,,
Client Production,2017-07-18 21:50:00,0.9,,
Client Production,2017-07-19 10:59:00,0.97,,
Client Production,2017-07-19 15:38:00,1.03,,
Client Production,2017-07-19 18:01:00,1.9,,
Client Production,2017-07-20 12:07:00,0.78,,
Client Production,2017-07-20 13:11:00,1.05,,
Client Production,2017-07-20 14:32:00,0.85,,
Client Production,2017-07-20 20:52:00,0.22,,
Client Production,2017-07-21 12:49:00,0.75,,
Client Production,2017-07-21 17:34:00,0.75,,
Client Production,2017-07-21 18:48:00,1.23,,
Client Production,2017-07-21 21:04:00,0.75,,
Client Production,2017-07-24 11:00:00,0.95,,
Client Production,2017-07-24 17:36:00,0.9,,
Client Production,2017-07-24 18:38:00,1.02,,
Client Production,2017-07-24 19:25:00,0.78,,
Client Production,2017-07-25 11:54:00,0.83,,
Client Production,2017-07-25 12:49:00,0.9,,
Client Production,2017-07-25 13:53:00,0.85,,
Client Production,2017-07-25 16:44:00,1.78,,
Client Production,2017-07-25 17:44:00,0.82,,
Client Production,2017-07-26 10:19:00,0.78,,
Client Production,2017-07-26 13:03:00,1.02,,
Client Production,2017-07-26 16:33:00,0.8,,
Client Production,2017-07-26 17:31:00,0.97,,
Client Production,2017-07-26 20:30:00,1.03,,
Client Production,2017-07-26 22:16:00,1.02,,
Client Production,2017-07-27 13:03:00,0.75,,
Client Production,2017-07-27 14:08:00,0.77,,
Client Production,2017-07-27 14:53:00,0.75,,
Client Production,2017-07-27 19:50:00,2.9,,
Client Production,2017-07-31 23:19:00,1.73,,
Client Production,2017-08-01 18:35:00,0.8,,
Client Production,2017-08-01 19:50:00,1.25,,
Client Production,2017-08-03 15:36:00,0.75,,
Client Production,2017-08-03 16:21:00,0.75,,
Client Production,2017-08-03 17:19:00,0.97,,
Client Production,2017-08-03 18:59:00,1.1,,
Client Production,2017-08-03 19:57:00,0.8,,
Client Production,2017-08-03 20:20:00,0.2,,
Client Production,2017-08-04 00:27:00,2.4,,
Client Production,2017-08-04 11:52:00,0.78,,
Client Production,2017-08-04 22:53:00,0.52,,
Client Production,2017-08-05 12:12:00,0.82,,
Client Production,2017-08-05 13:26:00,1.17,,
Client Production,2017-08-05 14:57:00,1.1,,
Client Production,2017-08-05 18:34:00,0.87,,
Client Production,2017-08-07 12:56:00,0.87,,
Client Production,2017-08-07 15:53:00,0.88,,
Client Production,2017-08-07 16:48:00,0.77,,
Client Production,2017-08-07 18:27:00,0.83,,
Client Production,2017-08-07 19:56:00,0.77,,
Client Production,2017-08-07 20:49:00,0.88,,
Client Production,2017-08-08 18:22:00,3.2,,
Client Production,2017-08-09 17:34:00,1.23,,
Client Production,2017-08-09 19:20:00,0.8,,
Client Production,2017-08-09 20:19:00,0.9,,
Client Production,2017-08-10 11:38:00,0.95,,
Client Production,2017-08-10 12:25:00,0.78,,
Client Production,2017-08-10 14:43:00,0.77,,
Client Production,2017-08-10 15:32:00,0.78,,
Client Production,2017-08-10 16:24:00,0.77,,
Client Production,2017-08-10 17:18:00,0.88,,
Client Production,2017-08-11 15:33:00,2.9,,
Client Production,2017-08-12 16:14:00,3.72,,
Client Production,2017-08-15 15:15:00,4.9,,
Client Production,2017-08-15 15:46:00,0.43,,
Client Production,2017-08-15 18:21:00,2.02,,
Client Production,2017-08-15 21:44:00,2.48,,
Client Production,2017-08-17 11:02:00,0.82,,
Client Production,2017-08-17 17:41:00,0.97,,
Client Production,2017-08-17 18:34:00,0.8,,
Client Production,2017-08-17 19:39:00,0.98,,
Client Production,2017-08-18 11:07:00,0.82,,
Client Production,2017-08-18 11:50:00,0.48,,
Client Production,2017-08-18 12:58:00,1.13,,
Client Production,2017-08-18 15:23:00,0.75,,
Client Production,2017-08-18 16:16:00,0.82,,
Client Production,2017-08-18 17:24:00,0.67,,
Client Production,2017-08-22 11:49:00,0.87,,
Client Production,2017-08-22 12:54:00,1.08,,
Client Production,2017-08-22 14:44:00,1.1,,
Client Production,2017-08-22 12:21:00,2.0,,
Client Production,2017-08-23 11:17:00,0.88,,
Client Production,2017-08-23 13:33:00,0.75,,
Client Production,2017-08-23 14:52:00,0.93,,
Client Production,2017-08-23 15:43:00,0.83,,
Client Production,2017-08-23 16:37:00,0.83,,
Client Production,2017-08-23 17:35:00,0.97,,
Client Production,2017-08-24 16:06:00,2.95,,
Client Production,2017-08-24 22:45:00,0.75,,
Client Production,2017-08-25 13:14:00,1.63,,
Client Production,2017-08-28 18:03:00,1.7,,
Client Production,2017-08-28 20:17:00,1.08,,
Client Production,2017-08-28 21:32:00,0.83,,
Client Production,2017-08-28 22:25:00,0.87,,
Client Production,2017-08-30 11:44:00,0.97,,
Client Production,2017-08-30 13:08:00,1.13,,
Client Production,2017-08-30 14:15:00,0.78,,
Client Production,2017-08-30 16:31:00,0.9,,
Client Production,2017-08-30 19:19:00,0.93,,
Client Production,2017-08-31 13:04:00,1.57,,
Client Production,2017-09-01 18:52:00,1.8,,
Client Production,2017-09-01 20:39:00,1.65,,
Client Production,2017-09-02 15:14:00,1.1,,
Client Production,2017-09-02 17:18:00,2.03,,
Client Production,2017-09-03 16:58:00,1.1,,
Client Production,2017-09-03 18:33:00,1.37,,
Client Production,2017-09-06 20:14:00,0.63,,
Client Production,2017-09-07 12:23:00,0.77,,
Client Production,2017-09-07 13:18:00,0.78,,
Client Production,2017-09-07 14:17:00,0.95,,
Client Production,2017-09-07 15:26:00,0.88,,
Client Production,2017-09-07 17:09:00,1.02,,
Client Production,2017-09-07 19:39:00,1.03,,
Client Production,2017-09-08 10:35:00,0.77,,
Client Production,2017-09-08 13:53:00,0.88,,
Client Production,2017-09-09 13:42:00,1.08,,
Client Production,2017-09-09 15:09:00,1.45,,
Client Production,2017-09-11 13:44:00,0.77,,
Client Production,2017-09-11 14:33:00,0.82,,
Client Production,2017-09-11 15:26:00,0.88,,
Client Production,2017-09-11 17:12:00,0.83,,
Client Production,2017-09-11 18:12:00,1.0,,
Client Production,2017-09-11 19:07:00,0.9,,
Client Production,2017-09-13 14:23:00,0.87,,
Client Production,2017-09-13 16:26:00,0.78,,
Client Production,2017-09-13 17:24:00,0.87,,
Client Production,2017-09-13 19:26:00,0.98,,
Client Production,2017-09-13 20:42:00,1.13,,
Client Production,2017-09-14 15:19:00,0.8,,
Client Production,2017-09-14 16:05:00,0.75,,
Client Production,2017-09-14 17:15:00,0.75,,
Client Production,2017-09-14 18:03:00,0.8,,
Client Production,2017-09-14 19:00:00,0.87,,
Client Production,2017-09-15 10:51:00,0.78,,
Client Production,2017-09-15 14:09:00,1.7,,
Client Production,2017-09-17 15:56:00,0.78,,
Client Production,2017-09-18 13:51:00,0.8,,
Client Production,2017-09-18 14:55:00,1.0,,
Client Production,2017-09-18 15:47:00,0.85,,
Client Production,2017-09-19 11:41:00,0.85,,
Client Production,2017-09-19 12:49:00,1.0,,
Client Production,2017-09-19 13:49:00,0.48,,
Client Production,2017-09-19 15:09:00,0.33,,
Client Production,2017-09-19 15:58:00,0.82,,
Client Production,2017-09-19 17:10:00,0.85,,
Client Production,2017-09-19 18:36:00,0.97,,
Client Production,2017-09-20 13:18:00,1.57,,
Client Production,2017-09-20 16:19:00,1.87,,
Client Production,2017-09-20 19:34:00,0.83,,
Client Production,2017-09-20 20:26:00,0.87,,
Client Production,2017-09-21 14:14:00,0.92,,
Client Production,2017-09-21 14:49:00,0.47,,
Client Production,2017-09-21 15:41:00,0.8,,
Client Production,2017-09-21 19:40:00,3.45,,
Client Production,2017-09-22 17:11:00,0.93,,
Client Production,2017-09-22 18:27:00,1.27,,
Client Production,2017-09-22 19:24:00,0.93,,
Client Production,2017-09-23 16:12:00,0.75,,
Client Production,2017-09-25 10:35:00,0.83,,
Client Production,2017-09-25 11:43:00,1.13,,
Client Production,2017-09-25 14:38:00,2.08,,
Client Production,2017-09-25 16:50:00,0.92,,
Client Production,2017-09-26 13:45:00,0.75,,
Client Production,2017-09-26 14:45:00,0.75,,
Client Production,2017-09-26 15:45:00,0.38,,
Client Production,2017-09-26 16:33:00,0.38,,
Client Production,2017-09-27 00:35:00,1.4,,
Client Production,2017-09-27 11:01:00,0.33,,
Client Production,2017-09-27 21:15:00,0.63,,
Client Production,2017-09-28 18:29:00,3.48,,
Client Production,2017-09-28 21:19:00,0.85,,
Client Production,2017-09-28 22:09:00,0.82,,
Client Production,2017-09-29 13:15:00,0.75,,
Client Production,2017-09-29 16:13:00,0.8,,
Client Production,2017-09-29 18:03:00,1.18,,
Client Production,2017-09-29 19:32:00,1.0,,
Client Production,2017-09-30 11:07:00,0.92,,
Client Production,2017-09-30 19:10:00,0.77,,
Client Production,2017-09-30 21:01:00,0.82,,
Client Production,2017-09-30 21:46:00,0.75,,
Client Production,2017-09-30 22:30:00,0.5,,
Client Production,2017-10-04 11:18:00,0.8,,
Client Production,2017-10-04 12:26:00,1.07,,
Client Production,2017-10-04 13:25:00,0.82,,
Client Production,2017-10-04 14:41:00,0.82,,
Client Production,2017-10-04 16:50:00,0.82,,
Client Production,2017-10-04 17:43:00,0.78,,
Client Production,2017-10-05 13:13:00,0.8,,
Client Production,2017-10-05 14:16:00,1.05,,
Client Production,2017-10-05 15:21:00,1.02,,
Client Production,2017-10-05 16:15:00,0.87,,
Client Production,2017-10-05 21:59:00,2.25,,
Client Production,2017-10-06 03:18:00,4.18,,
Client Production,2017-10-09 22:27:00,0.57,,
Client Production,2017-10-10 14:56:00,1.33,,
Client Production,2017-10-10 16:30:00,1.22,,
Client Production,2017-10-10 17:03:00,0.15,,
Client Production,2017-10-10 18:34:00,1.3,,
Client Production,2017-10-10 21:19:00,2.67,,
Client Production,2017-10-11 15:19:00,3.25,,
Client Production,2017-10-11 18:31:00,0.78,,
Client Production,2017-10-11 20:34:00,0.83,,
Client Production,2017-10-12 12:17:00,0.83,,
Client Production,2017-10-12 14:19:00,1.23,,
Client Production,2017-10-12 17:18:00,1.87,,
Client Production,2017-10-12 19:35:00,0.75,,
Client Production,2017-10-13 11:42:00,1.07,,
Client Production,2017-10-13 13:07:00,0.95,,
Client Production,2017-10-13 18:11:00,0.48,,
Client Production,2017-10-16 20:02:00,1.03,,
Client Production,2017-10-17 13:25:00,1.78,,
Client Production,2017-10-17 17:30:00,3.3,,
Client Production,2017-10-17 19:32:00,0.78,,
Client Production,2017-10-18 12:00:00,0.27,,
Client Production,2017-10-18 14:36:00,1.22,,
Client Production,2017-10-18 17:07:00,1.17,,
Client Production,2017-10-18 18:17:00,1.17,,
Client Production,2017-10-18 20:59:00,0.87,,
Client Production,2017-10-18 21:18:00,0.3,,
Client Production,2017-10-18 23:26:00,1.0,,
Client Production,2017-10-19 11:53:00,0.83,,
Client Production,2017-10-19 13:20:00,0.75,,
Client Production,2017-10-19 14:55:00,0.75,,
Client Production,2017-10-19 17:01:00,1.45,,
Client Production,2017-10-19 18:23:00,1.1,,
Client Production,2017-10-20 13:30:00,0.78,,
Client Production,2017-10-20 14:47:00,1.27,,
Client Production,2017-10-20 15:49:00,0.8,,
Client Production,2017-10-20 20:11:00,0.83,,
Client Production,2017-10-20 22:14:00,1.22,,
Client Production,2017-10-20 22:54:00,0.5,,
Client Production,2017-10-23 15:46:00,1.03,,
Client Production,2017-10-23 20:15:00,1.87,,
Client Production,2017-10-23 22:13:00,0.78,,
Client Production,2017-10-24 12:29:00,1.83,,
Client Production,2017-10-24 13:14:00,0.62,,
Client Production,2017-10-25 11:33:00,1.08,,
Client Production,2017-10-25 19:45:00,4.42,,
Client Production,2017-10-25 23:00:00,0.7,,
Client Production,2017-10-26 11:46:00,0.88,,
Client Production,2017-10-26 12:24:00,0.45,,
Client Production,2017-10-26 14:48:00,0.8,,
Client Production,2017-10-26 15:37:00,0.78,,
Client Production,2017-10-26 17:24:00,1.05,,
Client Production,2017-10-26 19:26:00,1.08,,
Client Production,2017-10-26 22:45:00,0.83,,
Client Production,2017-10-27 17:22:00,0.87,,
Client Production,2017-10-28 14:27:00,0.85,,
Client Production,2017-10-28 17:06:00,1.4,,
Client Production,2017-10-28 18:21:00,0.98,,
Client Production,2017-10-31 11:59:00,1.28,,
Client Production,2017-10-31 13:12:00,1.18,,
Client Production,2017-10-31 16:14:00,0.97,,
Client Production,2017-10-31 17:30:00,1.18,,
Client Production,2017-11-03 12:17:00,1.1,,
Client Production,2017-11-03 13:47:00,0.97,,
Client Production,2017-11-03 14:47:00,1.0,,
Client Production,2017-11-03 17:59:00,1.13,,
Client Production,2017-11-06 12:59:00,0.85,,
Client Production,2017-11-06 13:52:00,0.88,,
Client Production,2017-11-06 15:04:00,0.98,,
Client Production,2017-11-06 16:23:00,1.28,,
Client Production,2017-11-06 18:40:00,1.33,,
Client Production,2017-11-08 12:04:00,1.38,,
Client Production,2017-11-08 14:00:00,0.88,,
Client Production,2017-11-08 15:34:00,0.77,,
Client Production,2017-11-08 18:13:00,1.13,,
Client Production,2017-11-09 13:48:00,1.13,,
Client Production,2017-11-09 14:53:00,0.88,,
Client Production,2017-11-09 17:58:00,1.08,,
Client Production,2017-11-09 21:05:00,2.08,,
Client Production,2017-11-10 11:55:00,0.83,,
Client Production,2017-11-10 13:58:00,0.85,,
Client Production,2017-11-10 14:47:00,0.75,,
Client Production,2017-11-10 16:33:00,0.9,,
Client Production,2017-11-10 18:02:00,0.62,,
Client Production,2017-11-10 22:25:00,1.42,,
Client Production,2017-11-13 18:08:00,2.2,,
Client Production,2017-11-15 18:48:00,3.05,,
Client Production,2017-11-17 10:56:00,1.1,,
Client Production,2017-11-17 11:56:00,0.78,,
Client Production,2017-11-17 12:51:00,0.9,,
Client Production,2017-11-17 15:49:00,1.98,,
Client Production,2017-11-18 02:04:00,0.98,,
Client Production,2017-11-20 11:29:00,0.87,,
Client Production,2017-11-20 12:44:00,1.25,,
Client Production,2017-11-20 13:54:00,1.1,,
Client Production,2017-11-20 16:51:00,0.75,,
Client Production,2017-11-20 17:56:00,1.08,,
Client Production,2017-11-21 14:03:00,0.98,,
Client Production,2017-11-21 15:57:00,1.55,,
Client Production,2017-11-21 17:49:00,1.7,,
Client Production,2017-11-21 22:02:00,2.05,,
Client Production,2017-11-22 13:10:00,1.08,,
Client Production,2017-11-22 14:00:00,0.83,,
Client Production,2017-11-22 15:03:00,0.83,,
Client Production,2017-11-22 17:20:00,1.17,,
Client Production,2017-11-22 21:34:00,0.92,,
Client Production,2017-11-25 11:29:00,0.85,,
Client Production,2017-11-25 12:51:00,1.13,,
Client Production,2017-11-25 14:50:00,1.1,,
Client Production,2017-11-25 16:50:00,1.02,,
Client Production,2017-11-25 18:54:00,0.47,,
Client Production,2017-11-27 13:49:00,0.93,,
Client Production,2017-11-27 15:35:00,1.77,,
Client Production,2017-11-27 19:43:00,3.55,,
Client Production,2017-11-29 13:58:00,0.82,,
Client Production,2017-11-29 14:54:00,0.93,,
Client Production,2017-11-29 16:38:00,0.87,,
Client Production,2017-11-30 13:29:00,2.23,,
Client Production,2017-11-30 18:28:00,3.98,,
Client Production,2017-12-01 15:24:00,0.82,,
Client Production,2017-12-01 16:13:00,0.82,,
Client Production,2017-12-01 17:29:00,0.82,,
Client Production,2017-12-01 18:34:00,1.03,,
Client Production,2017-12-01 20:36:00,0.92,,
Client Production,2017-12-01 22:00:00,1.4,,
Client Production,2017-12-02 15:51:00,1.18,,
Client Production,2017-12-02 18:40:00,0.88,,
Client Production,2017-12-02 19:59:00,1.27,,
Client Production,2017-12-02 22:02:00,0.82,,
Client Production,2017-12-02 23:01:00,0.9,,
Client Production,2017-12-04 14:51:00,0.85,,
Client Production,2017-12-04 15:52:00,0.88,,
Client Production,2017-12-04 16:48:00,0.92,,
Client Production,2017-12-04 18:21:00,1.43,,
Client Production,2017-12-04 19:37:00,0.72,,
Client Production,2017-12-06 11:55:00,1.1,,
Client Production,2017-12-06 13:11:00,1.25,,
Client Production,2017-12-06 14:37:00,1.43,,
Client Production,2017-12-06 18:05:00,2.18,,
Client Production,2017-12-07 11:45:00,1.08,,
Client Production,2017-12-07 15:45:00,2.85,,
Client Production,2017-12-07 16:57:00,0.08,,
Client Production,2017-12-07 17:42:00,0.25,,
Client Production,2017-12-07 20:15:00,0.65,,
Client Production,2017-12-08 12:53:00,0.77,,
Client Production,2017-12-08 13:42:00,0.75,,
Client Production,2017-12-08 16:46:00,1.18,,
Client Production,2017-12-08 18:27:00,1.42,,
Client Production,2017-12-12 13:26:00,0.87,,
Client Production,2017-12-12 14:31:00,1.0,,
Client Production,2017-12-12 16:10:00,1.5,,
Client Production,2017-12-12 18:57:00,1.1,,
Client Production,2017-12-12 21:52:00,1.1,,
Client Production,2017-12-12 23:05:00,0.93,,
Client Production,2017-12-13 12:47:00,1.05,,
Client Production,2017-12-13 13:47:00,0.95,,
Client Production,2017-12-13 16:17:00,0.72,,
Client Production,2017-12-13 17:44:00,0.75,,
Client Production,2017-12-13 20:42:00,2.67,,
Client Production,2017-12-14 00:19:00,0.0,,
Client Production,2017-12-14 12:27:00,1.18,,
Client Production,2017-12-14 13:39:00,1.02,,
Client Production,2017-12-14 23:30:00,2.0,,
Client Production,2017-12-15 11:05:00,0.98,,
Client Production,2017-12-15 18:21:00,1.45,,
Client Production,2017-12-18 14:05:00,1.07,,
Client Production,2017-12-18 14:59:00,0.9,,
Client Production,2017-12-18 16:26:00,1.15,,
Client Production,2017-12-18 19:21:00,0.68,,
Client Production,2017-12-18 22:46:00,0.75,,
Client Production,2017-12-18 23:12:00,0.32,,
Client Production,2017-12-19 12:21:00,0.75,,
Client Production,2017-12-19 14:21:00,0.93,,
Client Production,2017-12-19 15:56:00,0.9,,
Client Production,2017-12-19 19:29:00,1.3,,
Client Production,2017-12-20 13:17:00,0.9,,
Client Production,2017-12-20 14:02:00,0.75,,
Client Production,2017-12-20 15:27:00,1.23,,
Client Production,2017-12-20 16:47:00,1.32,,
Client Production,2017-12-20 19:10:00,0.63,,
Client Production,2017-12-21 10:40:00,0.5,,
Client Production,2017-12-21 12:34:00,1.07,,
Client Production,2017-12-21 14:12:00,0.97,,
